cluster_id,product_idx,supermarket,names,category,known_brand_clean,own_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name,normalized_name,prices_(£),prices_unit_(£),product_type,cluster_size,n_supermarkets,match_type,avg_pairwise_score
964,978,Morrisons,Oshee Magnesium Vitamin Energy Drink,food_cupboard,Oshee,False,,250.0,ml,,Magnesium Vitamin Energy Drink,magnesium vitamin energy drink,0.6,2.4,branded,1,1,branded,
965,979,Morrisons,Morrisons Wholewheat Spaghetti,food_cupboard,,True,standard,500.0,g,,Wholewheat Spaghetti,wholewheat spaghetti,0.75,1.5,own_brand,1,1,own_brand,
966,980,Morrisons,Silver Spoon Icing Sugar,food_cupboard,Silver Spoon,False,,1000.0,g,,Icing Sugar,icing sugar,2.6,2.6,branded,1,1,branded,
967,981,Morrisons,Diet Coke No Caffeine,drinks,Diet Coke,False,,1990.0,ml,,No Caffeine,no caffeine,1.99,1.0,branded,1,1,branded,
968,982,Morrisons,Whitworths Berry & White Ch…,food_cupboard,Whitworths,False,,100.0,g,,Berry and White Ch…,berry and white ch,1.25,12.5,branded,1,1,branded,
969,983,Morrisons,Oxo Reduced Salt Beef Stock 12 Cubes,food_cupboard,Oxo,False,,70.9,g,,Reduced Salt Beef Stock 12 Cubes,reduced salt beef stock 12 cubes,2.39,33.7,branded,1,1,branded,
970,984,Sains,The Kraken Black Spiced Rum Roast Coffee 70cl,drinks,,False,,700.0,ml,,The Kraken Black Spiced Rum Roast Coffee,the kraken black spiced rum roast coffee,23.0,32.85,unbranded,1,1,unbranded,
971,985,Tesco,Fruit Bowl Unicorn Fruit Flakes 5X18g,food_cupboard,,False,,90.0,g,5.0,Fruit Bowl Unicorn Fruit Flakes,fruit bowl unicorn fruit flakes,2.25,25.0,unbranded,1,1,unbranded,
972,986,Tesco,Dunns River Jamaican Jerk Seasoning 300G,food_cupboard,,False,,300.0,g,,Dunns River Jamaican Jerk Seasoning,dunns river jamaican jerk seasoning,2.55,8.5,unbranded,1,1,unbranded,
973,987,Sains,Sainsbury's Deep Pan Meat Feast Pizza 379g,frozen,,True,standard,379.0,g,,Deep Pan Meat Feast Pizza,deep pan meat feast pizza,1.75,4.62,own_brand,1,1,own_brand,
974,988,Sains,Go Ahead Yogurt Breaks Strawberry Snack Bars 4x35.5g,food_cupboard,Go Ahead,False,,142.0,g,4.0,Yogurt Breaks Strawberry Snack Bars,yogurt breaks strawberry snack bars,1.25,8.8,branded,1,1,branded,
975,989,ASDA,ASDA Finely Sliced Cured Pastrami,fresh_food,,True,standard,109.9,g,,Finely Sliced Cured Pastrami,finely sliced cured pastrami,2.0,18.2,own_brand,1,1,own_brand,
976,990,Sains,"Sainsbury's Lungo Decaff Pods, Taste the Difference x10 52g",drinks,,True,standard,52.0,g,10.0,"Lungo Decaff Pods, Taste the Difference",lungo decaff pods taste the difference,2.9,55.8,own_brand,1,1,own_brand,
977,991,Sains,Sainsbury's Triple Chocolate Gateau Dessert 600g,frozen,,True,standard,600.0,g,,Triple Chocolate Gateau Dessert,triple chocolate gateau dessert,2.73,4.6,own_brand,1,1,own_brand,
978,992,Tesco,Eat Real Lentil Chips Sea Salt 113G,food_cupboard,Eat Real,False,,113.0,g,,Lentil Chips Sea Salt,lentil chips sea salt,1.5,13.3,branded,1,1,branded,
979,993,Morrisons,Morrisons Cold Water Prawns,fresh_food,,True,standard,199.5,g,,Cold Water Prawns,cold water prawns,3.75,18.8,own_brand,1,1,own_brand,
980,994,Morrisons,Cadbury Dairy Milk Caramel Nibbles Chocolate Bag,food_cupboard,Cadbury,False,,120.0,g,,Dairy Milk Caramel Nibbles Chocolate Bag,dairy milk caramel nibbles chocolate bag,1.5,12.5,branded,1,1,branded,
981,996,Sains,Sainsbury's Sliced White Mushrooms 250g,fresh_food,,True,standard,250.0,g,,Sliced White Mushrooms,sliced white mushrooms,1.25,5.0,own_brand,1,1,own_brand,
982,997,Sains,Sainsbury's British Pork Shoulder Steaks x6 900g,fresh_food,,True,standard,900.0,g,6.0,British Pork Shoulder Steaks,british pork shoulder steaks,5.75,6.39,own_brand,1,1,own_brand,
983,998,Tesco,Vifon Beef Flavour Instant Noodle Soup 60g,food_cupboard,Vifon,False,,60.0,g,,Beef Flavour Instant Noodle Soup,beef flavor instant noodle soup,0.45,7.5,branded,1,1,branded,
984,999,Sains,Heinz French Onion Soup 400g,food_cupboard,Heinz,False,,400.0,g,,French Onion Soup,french onion soup,1.7,4.3,branded,1,1,branded,
